Order ID,Order Date,Customer ID,Customer Name,Address Line 1,City,Country,Postcode,Loyalty Card,Product ID,Coffee Type,Roast Type,Quantity,Size,Unit Price,Price per 100g,Profit,Sales
ICF-17486-106,27-01-2020,19196-09748-DB,Waylan Springall,99 Schurz Pass,Alhambra,United States,91841,Yes,L-L-2.5,Liberica,Light,1,2.5,36.455,1.4582,4.73915,36.455
BMK-49520-383,03-12-2019,72233-08665-IP,Kiri Avramow,2443 Bluejay Alley,Tyler,United States,75799,Yes,R-L-0.2,Robust,Light,3,0.2,3.585,1.7925,0.2151,10.755
HTS-15020-632,06-08-2019,53817-13148-RK,Gregg Hawkyens,48 Vidon Street,Lafayette,United States,70593,No,R-M-0.2,Robust,Medium,3,0.2,2.985,1.4925,0.1791,8.955
YLE-18247-749,11-03-2020,92227-49331-QR,Reggis Pracy,33211 Pleasure Circle,Dayton,United States,45426,Yes,A-L-0.5,Arabica,Light,3,0.5,7.77,1.554,0.6993,23.31
KJJ-12573-591,18-09-2021,12997-41076-FQ,Paula Denis,74 Texas Road,Phoenix,United States,85072,Yes,A-L-2.5,Arabica,Light,1,2.5,29.785,1.1914,2.68065,29.785
RGU-43561-950,07-11-2020,44220-00348-MB,Broderick McGilvra,880 Mockingbird Plaza,Sacramento,United States,94263,Yes,A-L-2.5,Arabica,Light,5,2.5,29.785,1.1914,2.68065,148.925
JSN-73975-443,27-06-2022,93047-98331-DD,Annabella Danzey,5692 Eastwood Hill,Lincoln,United States,68505,Yes,L-M-0.5,Liberica,Medium,1,0.5,8.73,1.746,1.1349,8.73
HNI-91338-546,07-02-2020,67285-75317-XI,Nevins Glowacz,8103 Maywood Center,Madison,United States,53726,No,A-D-0.5,Arabica,Dark,5,0.5,5.97,1.194,0.5373,29.85
CYH-53243-218,18-12-2020,88167-57964-PH,Adelice Isabell,93 Hintze Point,Charleston,United States,25336,No,R-M-0.5,Robust,Medium,3,0.5,5.97,1.194,0.3582,17.91
SVD-75407-177,23-08-2021,16106-36039-QS,Yulma Dombrell,83 Sunbrook Lane,Little Rock,United States,72204,Yes,E-L-0.5,Excelsa,Light,3,0.5,8.91,1.782,0.9801,26.73
NVN-66443-451,20-08-2021,98921-82417-GN,Alric Darth,86 Pawling Court,Anchorage,United States,99507,No,R-D-1,Robust,Dark,2,1,8.95,0.895,0.537,17.9
JUA-13580-095,01-04-2019,55265-75151-AK,Manuel Darrigoe,744 Prairie Rose Court,Longwood,Ireland,D02,Yes,R-L-0.2,Robust,Light,4,0.2,3.585,1.7925,0.2151,14.34
ACY-56225-839,28-01-2021,47386-50743-FG,Kynthia Berick,1678 Armistice Alley,San Francisco,United States,94110,Yes,A-M-2.5,Arabica,Medium,3,2.5,25.875,1.035,2.32875,77.625
QBB-07903-622,21-10-2019,32622-54551-UC,Minetta Ackrill,4 Arizona Road,Warren,United States,44485,No,R-L-1,Robust,Light,5,1,11.95,1.195,0.717,59.75
HFT-77191-168,04-11-2021,48419-02347-XP,Melosa Kippen,87 Brentwood Hill,Jackson,United States,39236,Yes,R-D-0.2,Robust,Dark,2,0.2,2.685,1.3425,0.1611,5.37
SZR-35951-530,05-04-2021,14121-20527-OJ,Witty Ranson,012 Debra Center,Kildare,Ireland,R51,Yes,E-D-2.5,Excelsa,Dark,3,2.5,27.945,1.1178,3.07395,83.835
IKL-95976-565,09-12-2019,53486-73919-BQ,Rod Gowdie,7 Hansons Trail,Milwaukee,United States,53277,No,A-M-1,Arabica,Medium,2,1,11.25,1.125,1.0125,22.5
XEY-48929-474,02-01-2022,21889-94615-WT,Lemuel Rignold,15027 Mcbride Pass,Sacramento,United States,94250,Yes,L-M-2.5,Liberica,Medium,6,2.5,33.465,1.3386,4.35045,200.79
SQT-07286-736,08-12-2019,87726-16941-QW,Nevsa Fields,09 Lotheville Place,Boston,United States,2298,No,A-M-1,Arabica,Medium,6,1,11.25,1.125,1.0125,67.5
QDU-45390-361,28-11-2021,03677-09134-BC,Chance Rowthorn,320 Rockefeller Alley,Topeka,United States,66622,No,E-M-0.5,Excelsa,Medium,1,0.5,8.25,1.65,0.9075,8.25
RUJ-30649-712,11-03-2022,93224-71517-WV,Orly Ryland,3513 Burning Wood Way,Fargo,United States,58122,Yes,L-L-0.2,Liberica,Light,2,0.2,4.755,2.3775,0.61815,9.51
WSV-49732-075,17-01-2021,76263-95145-GJ,Willabella Abramski,40 Jenifer Alley,Houston,United States,77095,No,L-D-2.5,Liberica,Dark,1,2.5,29.785,1.1914,3.87205,29.785
CXD-74176-600,07-04-2019,70624-19112-AO,Chickie Ragless,98053 Elmside Drive,Caherconlish,Ireland,F45,No,E-L-0.5,Excelsa,Light,4,0.5,8.91,1.782,0.9801,35.64
ADX-50674-975,03-02-2021,58916-61837-QH,Freda Hollows,353 Portage Center,Buffalo,United States,14205,Yes,A-M-2.5,Arabica,Medium,4,2.5,25.875,1.035,2.32875,103.5
RRP-51647-420,18-04-2019,89292-52335-YZ,Livy Lathleiff,0671 Scoville Way,Shankill,Ireland,A98,Yes,E-D-1,Excelsa,Dark,3,1,12.15,1.215,1.3365,36.45
PKJ-99134-523,07-07-2021,77284-34297-YY,Koralle Heads,2 Cherokee Hill,Bethlehem,United States,18018,No,R-L-0.5,Robust,Light,5,0.5,7.17,1.434,0.4302,35.85
FZQ-29439-457,23-02-2021,50449-80974-BZ,Theo Bowne,79 Prairieview Point,Watergrasshill,Ireland,T56,Yes,E-L-0.2,Excelsa,Light,5,0.2,4.455,2.2275,0.49005,22.275
USN-68115-161,10-08-2021,08120-16183-AW,Rasia Jacquemard,415 Fremont Junction,Monasterevin,Ireland,W34,No,E-M-0.2,Excelsa,Medium,6,0.2,4.125,2.0625,0.45375,24.75
IXU-20263-532,15-11-2019,68044-89277-ML,Kizzie Warman,67365 Homewood Center,Sandyford,Ireland,D04,Yes,L-M-2.5,Liberica,Medium,2,2.5,33.465,1.3386,4.35045,66.93
CBT-15092-420,17-12-2019,71364-35210-HS,Wain Cholomin,566 Arrowood Way,Birmingham,United Kingdom,B12,Yes,L-M-0.5,Liberica,Medium,1,0.5,8.73,1.746,1.1349,8.73
PKQ-46841-696,18-03-2020,37177-68797-ON,Arleen Braidman,4 Golf View Hill,Phoenix,United States,85099,No,R-M-0.5,Robust,Medium,3,0.5,5.97,1.194,0.3582,17.91
XDU-05471-219,06-06-2022,60308-06944-GS,Pru Durban,2 Forest Street,Longford,Ireland,N39,No,R-L-0.5,Robust,Light,1,0.5,7.17,1.434,0.4302,7.17
NID-20149-329,20-05-2021,49888-39458-PF,Antone Harrold,90 Kensington Road,Toledo,United States,43610,No,R-D-0.2,Robust,Dark,2,0.2,2.685,1.3425,0.1611,5.37
SVU-27222-213,11-01-2021,60748-46813-DZ,Sim Pamphilon,36194 Susan Street,Ballylinan,Ireland,P56,No,L-L-0.2,Liberica,Light,5,0.2,4.755,2.3775,0.61815,23.775
RWI-84131-848,22-02-2019,16385-11286-NX,Mohandis Spurden,55290 Manufacturers Lane,Charlotte,United States,28210,Yes,R-D-2.5,Robust,Dark,2,2.5,20.585,0.8234,1.2351,41.17
VJF-46305-323,18-01-2019,68555-89840-GZ,Morgen Seson,92847 Schlimgen Road,Seattle,United States,98109,No,L-D-0.5,Liberica,Dark,2,0.5,7.77,1.554,1.0101,15.54
GUU-40666-525,24-11-2021,68555-89840-GZ,Morgen Seson,92847 Schlimgen Road,Seattle,United States,98109,No,A-L-0.2,Arabica,Light,3,0.2,3.885,1.9425,0.34965,11.655
SCN-51395-066,18-01-2022,72164-90254-EJ,Nalani Pirrone,1585 Bashford Center,Wilkes Barre,United States,18706,No,L-L-0.5,Liberica,Light,4,0.5,9.51,1.902,1.2363,38.04
ULA-24644-321,13-08-2021,67010-92988-CT,Reube Cawley,54210 Eagan Avenue,Ballyboden,Ireland,D6W,Yes,R-D-2.5,Robust,Dark,4,2.5,20.585,0.8234,1.2351,82.34
EOL-92666-762,11-01-2020,15776-91507-GT,Stan Barribal,6743 Cascade Drive,Bagenalstown,Ireland,R21,Yes,L-L-0.2,Liberica,Light,2,0.2,4.755,2.3775,0.61815,9.51
AJV-18231-334,05-07-2020,23473-41001-CD,Agnes Adamides,6338 Arkansas Drive,Liverpool,United Kingdom,L74,No,R-D-2.5,Robust,Dark,2,2.5,20.585,0.8234,1.2351,41.17
ZQI-47236-301,25-07-2019,23446-47798-ID,Carmelita Thowes,33398 Hallows Circle,Rochester,United States,14652,No,L-L-0.5,Liberica,Light,5,0.5,9.51,1.902,1.2363,47.55
ZCR-15721-658,26-05-2022,28327-84469-ND,Rodolfo Willoway,58 Schlimgen Parkway,Tucson,United States,85754,No,A-M-1,Arabica,Medium,4,1,11.25,1.125,1.0125,45
QEW-47945-682,10-01-2020,42466-87067-DT,Alvis Elwin,26 Everett Hill,Minneapolis,United States,55480,No,L-L-0.2,Liberica,Light,5,0.2,4.755,2.3775,0.61815,23.775
PSY-45485-542,17-05-2019,62246-99443-HF,Araldo Bilbrook,4 Raven Alley,Ashbourne,Ireland,A84,Yes,R-D-0.5,Robust,Dark,3,0.5,5.37,1.074,0.3222,16.11
BAQ-74241-156,24-07-2020,99869-55718-UU,Ransell McKall,451 Nevada Terrace,Bristol,United Kingdom,BS41,Yes,R-D-0.2,Robust,Dark,4,0.2,2.685,1.3425,0.1611,10.74
BVU-77367-451,20-10-2020,77421-46059-RY,Borg Daile,385 Corben Parkway,Atlanta,United States,31119,Yes,A-D-1,Arabica,Dark,5,1,9.95,0.995,0.8955,49.75
TJE-91516-344,22-09-2019,49894-06550-OQ,Adolphe Treherne,66 Sundown Place,Farranacoush,Ireland,P81,No,E-M-1,Excelsa,Medium,2,1,13.75,1.375,1.5125,27.5
LIS-96202-702,07-06-2020,72028-63343-SU,Annetta Brentnall,00 Ludington Pass,East End,United Kingdom,BH21,No,L-D-2.5,Liberica,Dark,4,2.5,29.785,1.1914,3.87205,119.14
VIO-27668-766,15-12-2019,10074-20104-NN,Dick Drinkall,82460 Grover Parkway,Knoxville,United States,37939,Yes,R-D-2.5,Robust,Dark,1,2.5,20.585,0.8234,1.2351,20.585
ZVG-20473-043,06-12-2020,71769-10219-IM,Dagny Kornel,60360 Killdeer Alley,Saginaw,United States,48604,Yes,A-D-0.2,Arabica,Dark,3,0.2,2.985,1.4925,0.26865,8.955
KGZ-56395-231,06-12-2021,22221-71106-JD,Rhona Lequeux,093 Mayfield Place,Saint Augustine,United States,32092,No,A-D-0.5,Arabica,Dark,1,0.5,5.97,1.194,0.5373,5.97
CUU-92244-729,11-07-2020,99735-44927-OL,Julius Mccaull,89 Gulseth Circle,San Rafael,United States,94913,Yes,E-M-1,Excelsa,Medium,3,1,13.75,1.375,1.5125,41.25
RTL-16205-161,05-04-2022,90440-62727-HI,Alberto Hutchinson,327 Erie Way,Lawrenceville,United States,30045,Yes,A-M-0.5,Arabica,Medium,1,0.5,6.75,1.35,0.6075,6.75
GTS-22482-014,24-03-2022,36769-16558-SX,Lamond Gheeraert,02354 Melvin Parkway,Topeka,United States,66622,Yes,L-M-2.5,Liberica,Medium,4,2.5,33.465,1.3386,4.35045,133.86
DYG-25473-881,08-02-2020,10138-31681-SD,Roxine Drivers,842 Cardinal Court,Shawnee Mission,United States,66276,No,A-D-0.2,Arabica,Dark,2,0.2,2.985,1.4925,0.26865,5.97
HTR-21838-286,11-02-2022,24669-76297-SF,Heloise Zeal,0420 Schurz Parkway,Seattle,United States,98148,No,A-L-1,Arabica,Light,2,1,12.95,1.295,1.1655,25.9
KYG-28296-920,02-07-2020,78050-20355-DI,Granger Smallcombe,8448 Oxford Trail,Kilkenny,Ireland,R95,Yes,E-M-2.5,Excelsa,Medium,1,2.5,31.625,1.265,3.47875,31.625
NNB-20459-430,25-07-2022,79825-17822-UH,Daryn Dibley,5676 Southridge Street,Kissimmee,United States,34745,No,L-M-0.2,Liberica,Medium,2,0.2,4.365,2.1825,0.56745,8.73
FEK-14025-351,19-03-2021,03990-21586-MQ,Gardy Dimitriou,0 Gale Pass,Rochester,United States,14683,Yes,E-L-0.2,Excelsa,Light,6,0.2,4.455,2.2275,0.49005,26.73
AWH-16980-469,11-05-2020,27493-46921-TZ,Fanny Flanagan,268 Northport Drive,Tyler,United States,75799,No,L-M-0.2,Liberica,Medium,6,0.2,4.365,2.1825,0.56745,26.19
EHE-94714-312,28-06-2021,27132-68907-RC,Ailey Brash,64700 Eagan Crossing,Flushing,United States,11388,Yes,E-L-0.2,Excelsa,Light,5,0.2,4.455,2.2275,0.49005,22.275
ZPW-31329-741,08-06-2019,27132-68907-RC,Ailey Brash,64700 Eagan Crossing,Flushing,United States,11388,Yes,R-D-1,Robust,Dark,6,1,8.95,0.895,0.537,53.7
ZPW-31329-741,08-06-2019,27132-68907-RC,Ailey Brash,64700 Eagan Crossing,Flushing,United States,11388,Yes,E-M-2.5,Excelsa,Medium,4,2.5,31.625,1.265,3.47875,126.5
ZPW-31329-741,08-06-2019,27132-68907-RC,Ailey Brash,64700 Eagan Crossing,Flushing,United States,11388,Yes,E-M-0.2,Excelsa,Medium,1,0.2,4.125,2.0625,0.45375,4.125
UBI-83843-396,09-10-2019,58816-74064-TF,Nanny Izhakov,013 Tennyson Terrace,Seaton,United Kingdom,LE15,No,R-L-1,Robust,Light,2,1,11.95,1.195,0.717,23.9
VID-40587-569,20-02-2021,09818-59895-EH,Stanly Keets,2500 Crest Line Plaza,Alexandria,United States,22309,Yes,E-D-2.5,Excelsa,Dark,5,2.5,27.945,1.1178,3.07395,139.725
KBB-52530-416,21-11-2019,06488-46303-IZ,Orion Dyott,26 Londonderry Court,Salt Lake City,United States,84115,Yes,L-D-2.5,Liberica,Dark,2,2.5,29.785,1.1914,3.87205,59.57
ISJ-48676-420,10-10-2021,93046-67561-AY,Keefer Cake,1 Crowley Crossing,San Jose,United States,95108,No,L-L-0.5,Liberica,Light,6,0.5,9.51,1.902,1.2363,57.06
MIF-17920-768,05-08-2021,68946-40750-LK,Morna Hansed,1 Dwight Point,Trè°© Mhè´¸r,Ireland,R93,Yes,R-L-0.2,Robust,Light,6,0.2,3.585,1.7925,0.2151,21.51
CPX-19312-088,31-07-2020,38387-64959-WW,Franny Kienlein,1 Manitowish Pass,Coolock,Ireland,D17,Yes,L-M-0.5,Liberica,Medium,6,0.5,8.73,1.746,1.1349,52.38
RXI-67978-260,19-09-2020,48418-60841-CC,Klarika Egglestone,2765 Sunfield Terrace,Coolock,Ireland,D17,No,E-D-1,Excelsa,Dark,6,1,12.15,1.215,1.3365,72.9
LKE-14821-285,03-05-2020,13736-92418-JS,Becky Semkins,7219 Clemons Place,Kinnegad,Ireland,R32,Yes,R-M-0.2,Robust,Medium,5,0.2,2.985,1.4925,0.1791,14.925
LRK-97117-150,08-07-2019,33000-22405-LO,Sean Lorenzetti,1104 Paget Lane,El Paso,United States,79945,No,L-L-1,Liberica,Light,6,1,15.85,1.585,2.0605,95.1
IGK-51227-573,26-10-2019,46959-60474-LT,Bob Giannazzi,57 Division Plaza,Fort Lauderdale,United States,33355,No,L-D-0.5,Liberica,Dark,2,0.5,7.77,1.554,1.0101,15.54
ZAY-43009-775,27-09-2020,73431-39823-UP,Kendra Backshell,47101 Northfield Lane,Indianapolis,United States,46295,No,L-D-0.2,Liberica,Dark,6,0.2,3.885,1.9425,0.50505,23.31
EMA-63190-618,28-02-2022,90993-98984-JK,Uriah Lethbrig,38 Carioca Center,Milwaukee,United States,53234,Yes,E-M-0.2,Excelsa,Medium,1,0.2,4.125,2.0625,0.45375,4.125
FBI-35855-418,16-09-2020,06552-04430-AG,Sky Farnish,170 Prentice Center,Eaton,United Kingdom,DN22,No,R-M-0.5,Robust,Medium,6,0.5,5.97,1.194,0.3582,35.82
TXB-80533-417,28-10-2020,54597-57004-QM,Felicia Jecock,403 Vahlen Junction,Baton Rouge,United States,70836,No,L-L-1,Liberica,Light,2,1,15.85,1.585,2.0605,31.7
MBM-00112-248,02-09-2019,50238-24377-ZS,Currey MacAllister,07300 Walton Point,Danbury,United States,6816,Yes,L-L-1,Liberica,Light,5,1,15.85,1.585,2.0605,79.25
EUO-69145-988,30-08-2021,60370-41934-IF,Hamlen Pallister,19513 Golf Course Junction,Pensacola,United States,32590,No,E-D-0.2,Excelsa,Dark,3,0.2,3.645,1.8225,0.40095,10.935
GYA-80327-368,04-06-2021,06899-54551-EH,Chantal Mersh,52843 Longview Street,Milltown,Ireland,D04,No,A-D-1,Arabica,Dark,4,1,9.95,0.995,0.8955,39.8
ALR-62963-723,21-06-2020,80463-43913-WZ,Malynda Purbrick,9233 3rd Avenue,Balally,Ireland,D04,Yes,R-D-0.2,Robust,Dark,3,0.2,2.685,1.3425,0.1611,8.055
JIG-27636-870,13-07-2020,67204-04870-LG,Alf Housaman,8581 Mcguire Road,Grand Rapids,United States,49518,No,R-L-1,Robust,Light,4,1,11.95,1.195,0.717,47.8
CTE-31437-326,02-01-2019,22721-63196-UJ,Gladi Ducker,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,R-M-0.2,Robust,Medium,4,0.2,2.985,1.4925,0.1791,11.94
CTE-31437-326,02-01-2019,22721-63196-UJ,Gladi Ducker,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,E-M-0.2,Excelsa,Medium,4,0.2,4.125,2.0625,0.45375,16.5
CTE-31437-326,02-01-2019,22721-63196-UJ,Gladi Ducker,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,L-D-1,Liberica,Dark,4,1,12.95,1.295,1.6835,51.8
CTE-31437-326,02-01-2019,22721-63196-UJ,Gladi Ducker,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,L-L-0.2,Liberica,Light,3,0.2,4.755,2.3775,0.61815,14.265
SLD-63003-334,17-02-2022,55515-37571-RS,Wain Stearley,7 La Follette Road,High Point,United States,27264,No,L-M-0.2,Liberica,Medium,6,0.2,4.365,2.1825,0.56745,26.19
BXN-64230-789,19-12-2020,25598-77476-CB,Diane-marie Wincer,04 Stuart Way,El Paso,United States,88546,Yes,A-L-1,Arabica,Light,2,1,12.95,1.295,1.1655,25.9
XEE-37895-169,20-02-2019,14888-85625-TM,Perry Lyfield,1263 Thackeray Parkway,Cleveland,United States,44185,Yes,A-L-2.5,Arabica,Light,3,2.5,29.785,1.1914,2.68065,89.355
ZTX-80764-911,14-01-2021,92793-68332-NR,Heall Perris,043 Bashford Point,Ballymahon,Ireland,F52,No,L-D-0.5,Liberica,Dark,6,0.5,7.77,1.554,1.0101,46.62
TNW-41601-420,24-11-2020,66458-91190-YC,Marja Urion,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,R-M-1,Robust,Medium,5,1,9.95,0.995,0.597,49.75
WVT-88135-549,16-11-2019,66458-91190-YC,Marja Urion,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,A-D-1,Arabica,Dark,3,1,9.95,0.995,0.8955,29.85
ZIL-34948-499,14-07-2020,66458-91190-YC,Marja Urion,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,A-D-0.5,Arabica,Dark,2,0.5,5.97,1.194,0.5373,11.94
CPV-90280-133,20-03-2019,66458-91190-YC,Marja Urion,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,R-D-0.2,Robust,Dark,3,0.2,2.685,1.3425,0.1611,8.055
XQJ-86887-506,06-11-2021,66458-91190-YC,Marja Urion,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,E-L-1,Excelsa,Light,4,1,14.85,1.485,1.6335,59.4
IPA-94170-889,04-12-2019,64439-27325-LG,Camellia Kid,37515 Wayridge Lane,Whitegate,Ireland,D15,Yes,R-L-0.2,Robust,Light,3,0.2,3.585,1.7925,0.2151,10.755
YQL-63755-365,31-07-2020,78570-76770-LB,Carolann Beine,81 West Plaza,Birmingham,United States,35244,Yes,A-M-0.2,Arabica,Medium,4,0.2,3.375,1.6875,0.30375,13.5
RKW-81145-984,11-03-2019,98661-69719-VI,Celia Bakeup,73 Bellgrove Circle,Saint Cloud,United States,56372,No,L-L-1,Liberica,Light,3,1,15.85,1.585,2.0605,47.55
MBT-23379-866,10-05-2022,82990-92703-IX,Nataniel Helkin,9 Loftsgordon Pass,Philadelphia,United States,19191,No,L-L-1,Liberica,Light,5,1,15.85,1.585,2.0605,79.25
GEJ-39834-935,25-12-2021,49412-86877-VY,Pippo Witherington,63 School Crossing,Detroit,United States,48211,Yes,L-M-0.2,Liberica,Medium,6,0.2,4.365,2.1825,0.56745,26.19
KRW-91640-596,22-04-2022,70879-00984-FJ,Tildie Tilzey,2812 Westend Hill,Saint Louis,United States,63180,No,R-L-0.5,Robust,Light,3,0.5,7.17,1.434,0.4302,21.51
AOT-70449-651,11-06-2022,53414-73391-CR,Cindra Burling,5461 Anniversary Crossing,Schenectady,United States,12305,Yes,R-D-2.5,Robust,Dark,5,2.5,20.585,0.8234,1.2351,102.925
DGC-21813-731,27-04-2022,43606-83072-OA,Channa Belamy,14 American Ash Parkway,Lakeland,United States,33805,No,L-D-0.2,Liberica,Dark,2,0.2,3.885,1.9425,0.50505,7.77
JBE-92943-643,29-12-2020,84466-22864-CE,Karl Imorts,250 Elmside Junction,Melbourne,United States,32941,No,E-D-2.5,Excelsa,Dark,5,2.5,27.945,1.1178,3.07395,139.725
JSU-23781-256,07-09-2021,76499-89100-JQ,Mag Armistead,805 Kenwood Plaza,New Orleans,United States,70179,No,L-D-0.2,Liberica,Dark,1,0.2,3.885,1.9425,0.50505,3.885
JSU-23781-256,07-09-2021,76499-89100-JQ,Mag Armistead,805 Kenwood Plaza,New Orleans,United States,70179,No,R-M-1,Robust,Medium,4,1,9.95,0.995,0.597,39.8
VPX-44956-367,09-06-2019,39582-35773-ZJ,Vasili Upstone,7 Dunning Trail,Topeka,United States,66617,No,R-M-0.5,Robust,Medium,5,0.5,5.97,1.194,0.3582,29.85
VTB-46451-959,25-10-2020,66240-46962-IO,Berty Beelby,844 Sachs Avenue,Lucan,Ireland,K78,No,L-D-2.5,Liberica,Dark,1,2.5,29.785,1.1914,3.87205,29.785
DNZ-11665-950,28-02-2021,10637-45522-ID,Erny Stenyng,8 Pond Parkway,Springfield,United States,62723,No,L-L-2.5,Liberica,Light,2,2.5,36.455,1.4582,4.73915,72.91
ITR-54735-364,26-07-2020,92599-58687-CS,Edin Yantsurev,208 Main Park,Camden,United States,8104,Yes,R-D-0.2,Robust,Dark,5,0.2,2.685,1.3425,0.1611,13.425
YDS-02797-307,05-06-2022,06058-48844-PI,Webb Speechly,5 Helena Center,Seattle,United States,98185,Yes,E-M-2.5,Excelsa,Medium,4,2.5,31.625,1.265,3.47875,126.5
BPG-68988-842,21-02-2019,53631-24432-SY,Irvine Phillpot,07208 Eastlawn Drive,Wootton,United Kingdom,NN4,No,E-M-0.5,Excelsa,Medium,5,0.5,8.25,1.65,0.9075,41.25
XZG-51938-658,05-04-2020,18275-73980-KL,Lem Pennacci,23 Kinsman Way,Waco,United States,76711,No,E-L-0.5,Excelsa,Light,6,0.5,8.91,1.782,0.9801,53.46
KAR-24978-271,10-01-2019,23187-65750-HZ,Starr Arpin,12 Bobwhite Road,Richmond,United States,23242,No,R-M-1,Robust,Medium,6,1,9.95,0.995,0.597,59.7
FQK-28730-361,12-04-2022,22725-79522-GP,Donny Fries,404 Granby Trail,Toledo,United States,43610,No,R-M-1,Robust,Medium,6,1,9.95,0.995,0.597,59.7
BGB-67996-089,30-01-2022,06279-72603-JE,Rana Sharer,0 Granby Parkway,Huntington,United States,25705,No,R-D-1,Robust,Dark,5,1,8.95,0.895,0.537,44.75
XMC-20620-809,14-05-2021,83543-79246-ON,Nannie Naseby,84666 Melvin Street,Winter Haven,United States,33884,Yes,E-M-0.5,Excelsa,Medium,2,0.5,8.25,1.65,0.9075,16.5
ZSO-58292-191,12-06-2022,66794-66795-VW,Rea Offell,3356 Ruskin Way,Dallas,United States,75323,No,R-D-0.5,Robust,Dark,4,0.5,5.37,1.074,0.3222,21.48
LWJ-06793-303,02-01-2022,95424-67020-AP,Kris O'Cullen,39 Chinook Crossing,Adare,Ireland,H54,Yes,R-M-2.5,Robust,Medium,2,2.5,22.885,0.9154,1.3731,45.77
FLM-82229-989,24-01-2022,73017-69644-MS,Timoteo Glisane,2 Coolidge Crossing,Ballivor,Ireland,D17,No,L-L-0.2,Liberica,Light,2,0.2,4.755,2.3775,0.61815,9.51
OGW-60685-912,21-11-2020,67423-10113-LM,Hildegarde Brangan,5 Pleasure Junction,Evansville,United States,47747,Yes,E-D-2.5,Excelsa,Dark,4,2.5,27.945,1.1178,3.07395,111.78
DEC-11160-362,13-10-2021,48582-05061-RY,Amii Gallyon,229 Spohn Center,Naperville,United States,60567,Yes,R-D-0.2,Robust,Dark,4,0.2,2.685,1.3425,0.1611,10.74
WCT-07869-499,19-10-2021,32031-49093-KE,Birgit Domange,5 Sherman Drive,Charleston,United States,29424,No,R-D-0.5,Robust,Dark,5,0.5,5.37,1.074,0.3222,26.85
FHD-89872-325,29-04-2019,31715-98714-OO,Killian Osler,81 Stuart Street,Lansing,United States,48930,Yes,L-L-1,Liberica,Light,4,1,15.85,1.585,2.0605,63.4
AZF-45991-584,12-10-2019,73759-17258-KA,Lora Dukes,4 Lakewood Gardens Lane,Boyle,Ireland,F52,Yes,A-D-2.5,Arabica,Dark,1,2.5,22.885,0.9154,2.05965,22.885
MDG-14481-513,19-05-2021,64897-79178-MH,Zack Pellett,0 Lukken Court,Shreveport,United States,71115,No,A-M-2.5,Arabica,Medium,4,2.5,25.875,1.035,2.32875,103.5
OFN-49424-848,03-07-2021,73346-85564-JB,Ilaire Sprakes,1969 Lakeland Avenue,San Jose,United States,95194,No,R-L-2.5,Robust,Light,2,2.5,27.485,1.0994,1.6491,54.97
NFA-03411-746,08-02-2020,07476-13102-NJ,Heda Fromant,3341 Cascade Park,Philadelphia,United States,19104,No,A-L-0.5,Arabica,Light,2,0.5,7.77,1.554,0.6993,15.54
CYM-74988-450,16-10-2020,87223-37422-SK,Rufus Flear,30 Mayer Terrace,Sheffield,United Kingdom,S33,No,L-D-0.2,Liberica,Dark,4,0.2,3.885,1.9425,0.50505,15.54
WTV-24996-658,23-10-2020,57837-15577-YK,Dom Milella,87 Cascade Crossing,Manorhamilton,Ireland,H16,No,E-D-2.5,Excelsa,Dark,3,2.5,27.945,1.1178,3.07395,83.835
NBT-35757-542,07-07-2021,73647-66148-VM,Bette-ann Munden,465 Oxford Street,Oklahoma City,United States,73119,Yes,E-L-0.2,Excelsa,Light,3,0.2,4.455,2.2275,0.49005,13.365
DSL-69915-544,10-03-2021,10142-55267-YO,Wilek Lightollers,8 Sunnyside Lane,New York City,United States,10060,Yes,R-L-0.2,Robust,Light,3,0.2,3.585,1.7925,0.2151,10.755
OYU-25085-528,05-02-2021,10142-55267-YO,Wilek Lightollers,8 Sunnyside Lane,New York City,United States,10060,Yes,E-L-0.2,Excelsa,Light,4,0.2,4.455,2.2275,0.49005,17.82
XCG-07109-195,11-12-2020,92976-19453-DT,Nick Brakespear,2 Jenna Hill,Newark,United States,7112,Yes,L-D-0.2,Liberica,Dark,6,0.2,3.885,1.9425,0.50505,23.31
YZA-25234-630,13-05-2022,89757-51438-HX,Malynda Glawsop,682 Express Court,New Haven,United States,6510,No,E-D-0.2,Excelsa,Dark,2,0.2,3.645,1.8225,0.40095,7.29
OKU-29966-417,23-10-2019,76192-13390-HZ,Granville Alberts,0 Pierstorff Center,Belfast,United Kingdom,BT2,Yes,E-L-0.2,Excelsa,Light,4,0.2,4.455,2.2275,0.49005,17.82
MEX-29350-659,11-09-2020,02009-87294-SY,Vasily Polglase,63 Maryland Trail,Toledo,United States,43610,No,E-M-1,Excelsa,Medium,5,1,13.75,1.375,1.5125,68.75
